expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,8.0,198.0,196.0,11.958,11.932,35.136,2,1,26.708,31.122,35.438,39.658,43.786,26.7828640655337,248.8,2,1,14.576,2,7.326,2,1,0.02,2,3.0,2,1,0.65,2,1,2084.9,2,1,2313.5,2,1,472.83,0,20.0,7.9109,0,8.1014,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,9.0,249.0,247.0,11.734,11.702,35.106,2,1,26.729,31.147,35.468,39.693,43.825,26.8052765867686,250.1,2,1,14.596,2,7.821,2,1,0.02,2,3.2,2,1,0.68,2,1,2088.7,2,1,2312.6,2,1,484.34,0,20.0,7.902,0,8.0939,0,0,2.881,217.01,2,1,1.373,390.93,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,10.0,301.0,298.0,11.202,11.164,35.02,2,1,26.762,31.192,35.524,39.76,43.902,26.8429014989788,247.5,2,1,20.355,2,9.108,2,1,0.02,2,3.4,2,1,0.76,2,1,2107.6,2,1,2328.7,2,1,497.26,0,20.0,7.8952,0,8.0933,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,11.0,366.0,363.0,9.816,9.7738,34.781,2,1,26.82,31.281,35.643,39.908,44.079,26.9129352537707,233.6,2,1,42.786,2,14.157,2,1,0.01,2,5.1,2,1,1.04,2,1,2109.9,2,1,2300.4,2,1,575.09,0,20.0,7.8375,0,8.0527,0,0,,,9,1,1.22,315.84,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,12.0,401.0,398.0,9.04,8.996,34.676,2,1,26.865,31.345,35.724,40.006,44.193,26.9658307420146,231.4,2,1,49.916,2,16.533,2,1,0.01,2,5.8,2,1,1.19,2,1,2119.4,2,1,2296.2,2,1,620.43,0,20.0,7.8087,0,8.0335,0,0,2.407,155.83,2,1,1.153,287.07,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,13.0,461.0,457.0,7.756,7.7097,34.522,2,1,26.942,31.451,35.86,40.17,44.385,27.0578992694943,226.6,2,1,63.185,2,20.592,2,1,0.01,2,8.2,2,1,1.43,2,1,2150.1,2,1,2310.0,2,1,693.22,0,20.0,7.7697,0,8.0103,0,0,2.245,134.98,2,1,1.054,245.79,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,14.0,560.0,555.0,6.074,6.0247,34.347,2,1,27.034,31.585,36.034,40.383,44.635,27.1720889532368,237.4,2,1,64.137,2,24.354,2,1,0.0,2,11.2,2,1,1.66,2,1,2142.8,2,1,2284.7,2,1,761.18,0,20.0,7.7304,0,7.991,0,0,2.236,121.75,2,1,1.037,221.51,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,15.0,663.0,657.0,4.907,4.8541,34.253,2,1,27.1,31.681,36.159,40.536,44.816,27.2531855695743,253.5,2,1,56.649,2,25.938,2,1,0.0,2,14.5,2,1,1.78,2,1,2144.4,2,1,2282.0,2,1,780.49,0,20.0,7.7206,0,7.9948,0,0,2.394,121.51,2,1,1.085,217.78,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,16.0,760.0,753.0,4.349,4.2912,34.229,2,1,27.142,31.738,36.23,40.622,44.914,27.3030627860948,256.1,2,1,58.298,2,27.126,2,1,0.0,2,17.2,2,1,1.86,2,1,2156.5,2,1,2290.6,2,1,803.63,0,20.0,7.711,0,7.9895,0,0,2.214,108.6,2,1,1.026,199.82,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,17.0,833.0,825.0,4.033,3.9712,34.224,2,1,27.172,31.776,36.276,40.676,44.976,27.3380880636224,252.6,2,1,64.24,2,28.017,2,1,0.0,2,20.0,2,1,1.93,2,1,2154.5,2,1,2283.0,2,1,830.25,0,20.0,7.6972,0,7.9768,0,0,2.019,97.131,2,1,0.924,176.89,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,18.0,930.0,921.0,3.594,3.5275,34.226,2,1,27.218,31.833,36.345,40.756,45.066,27.3935043512286,247.8,2,1,72.46,2,29.106,2,1,0.0,2,25.5,2,1,2.01,2,1,2179.7,2,1,2305.8,2,1,857.75,0,20.0,7.6886,0,7.9707,0,0,1.808,84.659,2,1,0.847,158.31,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,19.0,1050.0,1039.0,3.203,3.1301,34.253,2,1,27.277,31.903,36.425,40.845,45.165,27.4629674396461,234.8,2,1,88.518,2,31.086,2,1,0.0,2,32.7,2,1,2.14,2,1,2185.1,2,1,2298.6,2,1,931.81,0,20.0,7.6555,0,7.9361,0,0,1.366,62.437,2,1,0.631,115.45,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,20.0,1249.0,1236.0,2.864,2.7784,34.35,2,1,27.386,32.021,36.551,40.98,45.308,27.5869181111169,207.8,2,1,118.09,2,32.967,2,1,0.0,2,47.2,2,1,2.27,2,1,2199.0,2,1,2298.9,2,1,1029.1,0,20.0,7.6169,0,7.8913,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,21.0,1449.0,1433.0,2.785,2.6841,34.461,2,1,27.483,32.12,36.652,41.082,45.411,27.691042597489,188.6,2,1,137.77,2,33.462,2,1,0.0,2,57.8,2,1,2.32,2,1,2227.9,2,1,2322.2,2,1,1090.0,0,20.0,7.5983,0,7.8642,0,0,0.276,12.299,2,1,0.132,23.621,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,22.0,1652.0,1633.0,2.798,2.6798,34.588,2,1,27.585,32.22,36.752,41.181,45.51,27.7936419587341,184.7,2,1,141.39,2,32.967,2,1,0.0,2,60.3,2,1,2.3,2,1,2236.0,2,1,2331.9,2,1,1087.1,0,20.0,7.6007,0,7.8586,0,0,0.172,7.6726,2,1,0.088,15.764,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,23.0,1849.0,1827.0,2.809,2.6735,34.672,2,1,27.653,32.288,36.818,41.247,45.575,27.8591315579218,187.3,2,1,138.63,2,30.987,2,1,0.0,2,61.7,2,1,2.14,2,1,2231.3,2,1,2334.0,2,1,1039.1,0,20.0,7.6184,0,7.8701,0,0,0.033,1.4728,2,1,0.03,5.377,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,24.0,2048.0,2022.0,2.85,2.696,34.733,2,1,27.699,32.333,36.863,41.291,45.618,27.9018317081545,196.4,2,1,129.2,2,29.205,2,1,0.0,2,59.4,2,1,2.04,2,1,2238.8,2,1,2351.1,2,1,983.85,0,20.0,7.6422,0,7.8879,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,26.0,2451.0,2418.0,2.851,2.6589,34.836,2,1,27.785,32.419,36.949,41.377,45.704,27.9822745795279,219.4,2,1,106.24,2,25.344,2,1,0.0,2,50.7,2,1,1.77,2,1,2203.7,2,1,2331.6,2,1,875.43,0,20.0,7.6836,0,7.917,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,27.0,2650.0,2613.0,2.732,2.5227,34.852,2,1,27.81,32.447,36.981,41.412,45.742,28.0133655588838,225.5,2,1,101.2,2,24.453,2,1,0.0,2,50.3,2,1,1.71,2,1,2200.7,2,1,2333.7,2,1,847.89,0,20.0,7.6961,0,7.9246,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,28.0,2851.0,2810.0,2.59,2.3636,34.857,2,1,27.827,32.469,37.007,41.442,45.776,28.0398147612552,228.5,2,1,99.481,2,24.255,2,1,0.0,2,52.8,2,1,1.69,2,1,2202.9,2,1,2338.5,2,1,836.66,0,20.0,7.702,0,7.9253,0,0,0.001,0.043862,2,1,0.005,0.8827,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,29.0,3052.0,3007.0,2.315,2.0743,34.831,2,1,27.83,32.48,37.026,41.469,45.811,28.0633828794991,224.2,2,1,106.22,2,25.641,2,1,0.0,2,62.7,2,1,1.77,2,1,2207.0,2,1,2337.1,2,1,867.12,0,20.0,7.6881,0,7.9063,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,30.0,3249.0,3200.0,2.008,1.7544,34.807,2,1,27.836,32.496,37.05,41.502,45.852,28.0935179149975,221.6,2,1,111.54,2,26.928,2,1,0.0,2,73.6,2,1,1.86,2,1,2219.8,2,1,2347.5,2,1,887.94,0,20.0,7.6808,0,7.8952,0,0,0.004,0.16877,2,1,0.005,0.85289,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,31.0,3446.0,3392.0,1.642,1.3773,34.773,2,1,27.837,32.507,37.072,41.534,45.895,28.1256186673815,215.5,2,1,120.91,2,28.512,2,1,0.0,2,88.1,2,1,1.97,2,1,2233.4,2,1,2352.7,2,1,943.02,0,20.0,7.6586,0,7.8684,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,32.0,3649.0,3590.0,1.327,1.0496,34.748,2,1,27.84,32.519,37.094,41.565,45.934,28.1573226359383,214.6,2,1,124.69,2,29.7,2,1,0.0,2,98.4,2,1,2.05,2,1,2245.1,2,1,2360.7,2,1,972.44,0,20.0,7.6481,0,7.8534,0,0,0.012,0.48382,2,1,0.013,2.1301,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,33.0,3849.0,3785.0,1.059,0.76813,34.727,2,1,27.841,32.529,37.112,41.591,45.967,28.1854961699162,214.2,2,1,127.6,2,30.789,2,1,0.0,2,108.3,2,1,2.13,2,1,2241.8,2,1,2353.7,2,1,993.59,0,20.0,7.6386,0,7.8387,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,252.0,1,2.0,1989,2,6,0.0,0.0,-39.667,-27.313,4379.0,4369.0,34.0,4049.0,3980.0,0.856,0.54992,34.712,2,1,27.843,32.537,37.126,41.611,45.993,28.2089065462739,214.6,2,1,129.16,2,31.581,2,1,0.0,2,115.3,2,1,2.18,2,1,2252.6,2,1,2363.4,2,1,1007.7,0,20.0,7.6348,0,7.8294,0,0,0.018,0.70253,2,1,0.014,2.2289,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-06 00:00:00
316N19871123,242,254.0,1,1.0,1989,2,7,0.0,0.0,-40.563,-27.757,4379.0,4369.0,1.0,7.0,7.0,17.069,17.068,35.132,2,1,25.6,29.919,34.143,38.274,42.315,25.6109253560378,243.4,2,1,-5.5098,2,0.0,2,1,,9,1.4,2,1,0.17,2,1,2029.3,2,1,2319.3,2,1,346.25,0,20.0,8.0238,0,8.1442,0,0,2.487,245.98,2,1,1.196,433.15,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-07 00:00:00
316N19871123,242,254.0,1,1.0,1989,2,7,0.0,0.0,-40.563,-27.757,4379.0,4369.0,2.0,19.0,19.0,17.079,17.076,35.129,2,1,25.596,29.915,34.138,38.269,42.311,25.6060930581272,243.9,2,1,-6.0411,2,0.0,2,1,0.0,2,1.6,2,1,0.16,2,1,2031.9,2,1,2322.5,2,1,346.18,0,20.0,8.0244,0,8.1443,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-07 00:00:00
316N19871123,242,255.0,1,1.0,1989,2,8,0.0,0.0,-41.068,-28.088,4321.0,4311.0,1.0,5.0,5.0,16.521,16.52,34.967,2,1,25.603,29.932,34.166,38.307,42.358,25.6041307975563,245.7,2,1,-5.0459,2,0.099,2,1,0.0,2,1.2,2,1,0.18,2,1,2049.0,2,1,2339.0,2,1,350.71,0,20.0,8.0229,0,8.1519,0,0,2.513,241.61,2,1,1.229,434.05,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-08 00:00:00
316N19871123,242,255.0,1,1.0,1989,2,8,0.0,0.0,-41.068,-28.088,4321.0,4311.0,2.0,24.0,24.0,16.518,16.514,34.967,2,1,25.604,29.934,34.167,38.309,42.36,25.6049684590985,245.7,2,1,-5.018,2,0.099,2,1,0.0,2,1.4,2,1,0.17,2,1,2049.1,2,1,2341.7,2,1,347.12,0,20.0,8.0269,0,8.1554,0,0,,,9,1,,,9,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-08 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,1.0,3.0,3.0,15.939,15.938,34.338,2,1,25.253,29.597,33.844,37.999,42.063,25.260651464573,256.6,2,1,-12.187,2,1.485,2,1,0.07,2,1.3,2,1,0.38,2,1,2022.3,2,1,2305.2,2,1,347.02,0,20.0,8.0232,0,8.1612,0,0,2.644,245.46,2,1,1.289,441.15,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,3.0,97.0,96.0,7.827,7.8175,34.413,2,1,26.84,31.348,35.755,40.064,44.277,26.9424576168868,269.2,2,1,20.116,2,15.444,2,1,0.02,2,4.3,2,1,1.21,2,1,2110.3,2,1,2293.7,2,1,591.52,0,20.0,7.8268,0,8.0827,0,0,3.887,234.88,2,1,1.78,416.88,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,5.0,202.0,200.0,6.504,6.486,34.371,2,1,26.993,31.532,35.97,40.309,44.551,27.1222051233521,274.4,2,1,23.888,2,18.909,2,1,0.01,2,6.7,2,1,1.44,2,1,2122.8,2,1,2291.7,2,1,644.75,0,20.0,7.7943,0,8.0656,0,0,3.794,212.28,2,1,1.723,376.99,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,7.0,298.0,295.0,4.885,4.8621,34.223,2,1,27.075,31.656,36.134,40.512,44.791,27.2257827655194,263.9,2,1,46.26,2,24.75,2,1,0.01,2,11.5,2,1,1.8,2,1,2140.2,2,1,2280.0,2,1,767.55,0,20.0,7.7267,0,8.0159,0,0,3.303,167.67,2,1,1.503,301.71,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,9.0,417.0,413.0,4.077,4.0473,34.189,2,1,27.136,31.738,36.237,40.635,44.934,27.3002212801068,270.0,2,1,46.342,2,26.631,2,1,0.01,2,15.3,2,1,1.92,2,1,2153.0,2,1,2289.2,2,1,791.22,0,20.0,7.7168,0,8.0134,0,0,3.015,145.67,2,1,1.396,268.24,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,10.0,499.0,494.0,3.714,3.6795,34.189,2,1,27.173,31.785,36.294,40.7,45.008,27.3450680872502,267.8,2,1,51.368,2,27.918,2,1,0.01,2,19.1,2,1,2.0,2,1,2163.3,2,1,2296.1,2,1,813.74,0,20.0,7.7072,0,8.0058,0,0,2.834,133.89,2,1,1.3,244.9,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,11.0,616.0,610.0,3.222,3.1813,34.198,2,1,27.228,31.853,36.375,40.794,45.113,27.4126751289606,260.0,2,1,63.047,2,29.403,2,1,0.01,2,24.9,2,1,2.1,2,1,2176.7,2,1,2302.0,2,1,860.05,0,20.0,7.687,0,7.9872,0,0,2.46,112.73,2,1,1.138,208.68,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,12.0,743.0,736.0,2.85,2.8023,34.227,2,1,27.286,31.921,36.452,40.881,45.209,27.4819968207325,245.6,2,1,80.4,2,30.591,2,1,0.0,2,32.6,2,1,2.21,2,1,2191.1,2,1,2309.3,2,1,908.57,0,20.0,7.667,0,7.9665,0,0,1.973,88.347,2,1,0.91,163.5,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,13.0,846.0,838.0,2.637,2.5833,34.268,2,1,27.337,31.978,36.515,40.949,45.282,27.5415409320214,232.6,2,1,95.067,2,31.779,2,1,0.0,2,39.9,2,1,2.28,2,1,2192.7,2,1,2300.2,2,1,974.19,0,20.0,7.6385,0,7.9347,0,0,1.649,72.872,2,1,0.733,130.18,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,14.0,999.0,989.0,2.606,2.5415,34.353,2,1,27.409,32.05,36.587,41.022,45.356,27.6180101384785,208.2,2,1,119.59,2,33.462,2,1,0.0,2,51.5,2,1,2.38,2,1,2205.7,2,1,2302.7,2,1,1054.2,0,20.0,7.6082,0,7.8958,0,0,0.99,43.675,2,1,0.442,78.387,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
316N19871123,242,294.0,1,1.0,1989,2,24,0.0,0.0,-41.858,-41.15,5305.0,5295.0,16.0,1316.0,1302.0,2.614,2.5253,34.534,2,1,27.555,32.195,36.731,41.165,45.498,27.772024861957,183.4,2,1,144.07,2,34.452,2,1,0.0,2,67.6,2,1,2.39,2,1,2235.0,2,1,2326.7,2,1,1116.5,0,20.0,7.5896,0,7.8626,0,0,0.324,14.306,2,1,0.14,24.853,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.save_all1_6                                      ,0,1989-02-24 00:00:00
